PID,Code,Generic,INNCode,Concentration,Description,SID,UnitPrice,MarketShare,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,3.0,0.04910714285714,50.0,0,0,0,0,0,0,0,1,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,3.0,0.04955357142857,50.0,0,0,0,0,0,0,0,1,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,3.0,0.04985119047619,50.0,0,0,0,0,0,0,0,1,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.04778273809523,1.0,1,0,0,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.04855654761904,0.0,0,1,1,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.04861607142857,0.0,0,1,1,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.04866071428571,0.0,0,1,1,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.04867559523809,0.0,0,1,1,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.0488988095238,1.0,1,0,0,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.04927083333333,1.0,1,0,0,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.04941964285714,0.0,0,0,0,1,1,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.04956845238095,55.0,0,0,0,0,0,1,1,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.05010416666666,1.0,1,0,0,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,4.0,0.05501488095238,30.0,0,0,0,0,0,0,0,1,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.04563988095238,0.0,0,0,0,1,1,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.04836309523809,45.0,0,0,0,0,0,1,1,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.04839285714285,45.0,0,0,0,0,0,1,1,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.04842261904761,45.0,0,0,0,0,0,1,1,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.04845238095238,45.0,0,0,0,0,0,1,1,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.05392857142857,20.0,0,0,0,0,0,0,0,1,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.05395833333333,20.0,0,0,0,0,0,0,0,1,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.05398809523809,20.0,0,0,0,0,0,0,0,1,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.05401785714285,20.0,0,0,0,0,0,0,0,1,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.07470238095238,0.0,0,1,1,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,5.0,0.07971726190476,2.0,1,0,0,0,0,0,0,0,0
43.0,3-FDC/RHZ-60/30/150-(B)-84 (3x28),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible tablets.,4.0,0.02535714285714,0.0,1,0,0,0,0,0,0,0,0
43.0,3-FDC/RHZ-60/30/150-(B)-84 (3x28),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible tablets.,4.0,0.02607142857142,1.0,1,0,0,0,0,0,0,0,0
43.0,3-FDC/RHZ-60/30/150-(B)-84 (3x28),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible tablets.,4.0,0.02666666666666,1.0,1,0,0,0,0,0,0,0,0
43.0,3-FDC/RHZ-60/30/150-(B)-84 (3x28),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible tablets.,4.0,0.02821428571428,1.0,1,0,0,0,0,0,0,0,0
43.0,3-FDC/RHZ-60/30/150-(B)-84 (3x28),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible tablets.,4.0,0.02916666666666,1.0,1,0,0,0,0,0,0,0,0
43.0,3-FDC/RHZ-60/30/150-(B)-84 (3x28),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible tablets.,5.0,0.02333333333333,0.0,0,0,0,1,1,0,0,0,0
43.0,3-FDC/RHZ-60/30/150-(B)-84 (3x28),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible tablets.,5.0,0.02547619047619,65.0,0,1,1,0,0,0,0,0,0
43.0,3-FDC/RHZ-60/30/150-(B)-84 (3x28),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible tablets.,5.0,0.07142857142857,2.0,1,0,0,0,0,0,0,0,0
708.0,3-FDC/RHZ-60/30/150-(B)-84 (14x6),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible uncoated tablets.,4.0,0.02607142857142,35.0,0,1,1,0,0,0,0,0,0
708.0,3-FDC/RHZ-60/30/150-(B)-84 (14x6),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible uncoated tablets.,4.0,0.02630952380952,0.0,0,0,0,1,1,0,0,0,0
708.0,3-FDC/RHZ-60/30/150-(B)-84 (14x6),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible uncoated tablets.,4.0,0.02630952380952,35.0,0,1,1,0,0,0,0,0,0
708.0,3-FDC/RHZ-60/30/150-(B)-84 (14x6),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible uncoated tablets.,4.0,0.02654761904761,35.0,0,1,1,0,0,0,0,0,0
708.0,3-FDC/RHZ-60/30/150-(B)-84 (14x6),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible uncoated tablets.,4.0,0.0270238095238,100.0,0,0,0,0,0,1,1,0,0
708.0,3-FDC/RHZ-60/30/150-(B)-84 (14x6),RHZ-60/30/150,Rifampicin/Isoniazid/Pyrazinamide,60 mg/30 mg/150 mg,Rifampicin 60mg/Isoniazid 30mg/Pyrazinamide 150mg dispersible uncoated tablets.,5.0,0.0595238095238,0.0,0,0,0,0,0,1,1,0,0
976.0,3-FDC/RHZ-75/50/150-(B)-84 (28x3),RHZ-75/50/150,Rifampicin/Isoniazid/Pyrazinamide,75 mg/50 mg/150 mg,Rifampicin 75mg/Isoniazid 50mg/Pyrazinamide 150mg dispersible tablets.,5.0,0.03511904761904,0.0,0,0,0,1,1,0,0,0,0
976.0,3-FDC/RHZ-75/50/150-(B)-84 (28x3),RHZ-75/50/150,Rifampicin/Isoniazid/Pyrazinamide,75 mg/50 mg/150 mg,Rifampicin 75mg/Isoniazid 50mg/Pyrazinamide 150mg dispersible tablets.,5.0,0.03619047619047,100.0,0,0,0,0,0,1,1,0,0
976.0,3-FDC/RHZ-75/50/150-(B)-84 (28x3),RHZ-75/50/150,Rifampicin/Isoniazid/Pyrazinamide,75 mg/50 mg/150 mg,Rifampicin 75mg/Isoniazid 50mg/Pyrazinamide 150mg dispersible tablets.,5.0,0.04047619047619,100.0,0,0,0,0,0,0,0,1,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,3.0,0.06056547619047,0.0,0,0,0,1,1,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,3.0,0.06071428571428,0.0,0,0,0,1,1,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,3.0,0.06086309523809,0.0,0,0,0,1,1,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,3.0,0.06302083333333,60.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,3.0,0.06309523809523,60.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,3.0,0.06316964285714,60.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,3.0,0.06324404761904,60.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,3.0,0.0645238095238,30.0,0,0,0,0,0,0,0,1,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,3.0,0.06511904761904,30.0,0,0,0,0,0,0,0,1,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,3.0,0.06541666666666,30.0,0,0,0,0,0,0,0,1,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,4.0,0.06058035714285,0.0,0,0,0,1,1,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,4.0,0.06075892857142,55.0,0,0,0,0,0,1,1,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,4.0,0.06102678571428,2.0,1,0,0,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,4.0,0.06129464285714,2.0,1,0,0,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,4.0,0.06147321428571,25.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,4.0,0.06150297619047,25.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,4.0,0.06153273809523,25.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,4.0,0.06162202380952,2.0,1,0,0,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,4.0,0.06181547619047,2.0,1,0,0,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,4.0,0.06742559523809,50.0,0,0,0,0,0,0,0,1,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.05863095238095,0.0,0,0,0,1,1,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.06043154761904,2.0,1,0,0,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.06175595238095,45.0,0,0,0,0,0,1,1,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.06178571428571,45.0,0,0,0,0,0,1,1,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.06181547619047,45.0,0,0,0,0,0,1,1,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.06184523809523,45.0,0,0,0,0,0,1,1,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.06532738095238,15.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.06824404761904,20.0,0,0,0,0,0,0,0,1,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.0682738095238,20.0,0,0,0,0,0,0,0,1,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.06830357142857,20.0,0,0,0,0,0,0,0,1,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,5.0,0.06833333333333,20.0,0,0,0,0,0,0,0,1,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,8.0,0.06339285714285,1.0,1,0,0,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,8.0,0.0641369047619,1.0,1,0,0,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,8.0,0.06502976190476,1.0,1,0,0,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,8.0,0.07083333333333,0.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,8.0,0.07127976190476,0.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,8.0,0.07180059523809,0.0,0,1,1,0,0,0,0,0,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,9.0,0.0595238095238,0.0,0,0,0,0,0,0,0,1,0
9.0,4-FDC/RHZE-150/75/400/275-(B)-672,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg film-coated tablets. ,60.0,0.05961309523809,10.0,0,0,0,0,0,0,0,1,0
1067.0,4-FDC/RHZE-150/75/400/275-(B)-336,RHZE-150/75/400/275,Rifampicin/Isoniazid/Pyrazinamide/Ethambutol,150 mg/75 mg/400 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Pyrazinamide 400mg/Ethambutol 275mg. ,4.0,0.07068452380952,0.0,0,0,0,0,0,0,0,1,0
1001.0,Rpt-150-(B)-24,Rpt-150,Rifapentine,150 mg,Rifapentine 150mg film coated tablet,22.0,0.625,100.0,0,0,0,0,0,0,0,1,0
1001.0,Rpt-150-(B)-24,Rpt-150,Rifapentine,150 mg,Rifapentine 150mg film coated tablet,22.0,1.0,0.0,0,0,0,0,0,1,1,0,0
623.0,S-1-(V)-100,S-1,Streptomycin,1 g,Streptomycin 1 g powder for injection.,50.0,0.64,0.0,0,0,0,1,1,0,0,0,0
